_id,name,organization,driver.name,endpoint
68417d0ddfc9ac04736891bd,URBAN TRACK,"ООО «""URBAN TRACK"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://netto-api.urbantrack.uz/payme
68418610dfc9ac0473689318,mumtoz,"ООО «""MUMTOZ ASL SHARQONA"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://payment.api.delever.uz/payme
6843fae270e3dcbc596c60ba,BENEFIS,"ООО «""BENEFIS RETAIL"" MCHJ»",generic,https://payment.benefisretail.uz/payme
684562e170e3dcbc596c6e4a,Ijarabiznes,ЧП «ISLOMOV ODILXON»,generic,https://ijarabiznes.uz/api/organization/payme/pay
68466fa1dfc9ac047368c635,EDDE LANGUAGE,"ООО «""EVERCOAL"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://lang.edde.uz/payme
6846c152dfc9ac047368d399,BIOS0101,"ООО «""BIOS0101"" MCHJ»",generic,https://yangiserver.lc-up.com/handle/payme
6846c30fdfc9ac047368d3ed,BARA KAH,"ООО «""BARA KAH"" MCHJ»",generic,https://api.robosell.uz/api/v2/payme/partner
6846c769dfc9ac047368d48c,ADL GROUP,"ООО «""ADL GROUP"" MCHJ»",generic,https://pay.paketexpress.uz/webhook/payme
6846d7f9dfc9ac047368d731,BALCOM SOFT,"ООО «""BALCOM SOFT"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://dev-api.tuzuk.ai/api/v1/payment/payme/update
6847c2bfdfc9ac047368e218,Uzbekistan Airports,"АО «""UZBEKISTAN AIRPORTS"" AJ»",generic,https://mini-app.uzairports.com/api/payme
6847cde7dfc9ac047368e3a9,JURAVLEVA ANJELIKA VLADIMIROVNA,ЧП «JURAVLEVA ANJELIKA»,generic,https://b.ivend.uz/payme/api/v1/z8zIXCU68XYD9GzvkgxR/rpc
6847dacadfc9ac047368e5b3,Edit Maktab,"ООО «""EDIT MAKTAB"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://api.exode.biz/api/v2/payment/rpc/acquiring/43fa39da-c8ee-49fb-8fa3-5fa656a7ab04
6847f4c0dfc9ac047368e8f8,HOJIMUROD HASANOVICH,"ООО «""HOJIMUROD HASANOVICH"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",arca,https://api-qr.uzcard.uz
68480e4b70e3dcbc596c9e90,KadastrGo,"ООО «""TRIGON STROY"" MCHJ»",generic,https://payme.kadastrgo.uz/api/transaction/payme
68481895dfc9ac047368ee39,311120106,"ООО «""RESTORAN INVEST"" MCHJ»",generic,https://payment.api.delever.uz/payme
684819a3dfc9ac047368ee63,URGANCH TAXI FORTUNA,"ООО «""URGANCH TAXI FORTUNA"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://1083taxi.lidertaxi.uz/admin/payme/get-me
68481c1670e3dcbc596ca07b,Clever,ООО «MCHJ CLEVERSOFT»,generic,https://admin.khivamuseum.uz/api/uz/payment/payme
68482c5adfc9ac047368f131,CUCUCINA,"ООО «OOO ""PEPPERONI""»",generic,https://payment.api.delever.uz/payme
68491175dfc9ac047368fb1a,SAM FINANCE POWER MIKRO MOLIYA TASHKILOTI,"ООО «""SAM FINANCE POWER MIKRO MOLIYA TASHKILOTI"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://mfo112.flexpul.uz/public/payme/payments
684912c3dfc9ac047368fb60,GOLUBIE KUPOLA,ООО «SEDMOE NEBO»,generic,https://payment.api.delever.uz/payme
684948dbdfc9ac0473690646, MIRTOIROV SARDOR ZOXID O‘G‘LI,ЧП «MIRTOIROV SARDOR»,generic,https://api.2pay.uz/api/payments/payme/
684a7302dfc9ac0473691d1d,GRAND DENTAL,"ООО «""GRAND DENTAL"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",arca,https://api-qr.uzcard.uz
684ab084dfc9ac04736925df,ALL4U MARKETPLACE,"ООО «""ALL4U MARKETPLACE"" MCHJ»",generic,https://api.turonmarket.uz/api/site/payment/payme
684ab1bddfc9ac0473692621,СHEESE DAY,"ООО «""CHEESE DAY"" MCHJ»",generic,https://api.lamenu.uz/api/payments/v1/payme
684bd478dfc9ac0473693875,Uzbekistan Airports,"АО «""UZBEKISTAN AIRPORTS"" AJ»",generic,https://uzairports.com/api/payment/payme
684bec6ddfc9ac0473693b16,Fanur Education,"ООО «ООО ""THE FANUR GROUP""»",generic,https://api.fanur.uz/payme/payment/update/
684befafdfc9ac0473693bb8,EduMix,"ООО «""EDUMIX"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://api.kidi.uz/api/payme
684bf07f53a2e309cf06b69d,kimu,"ООО «""CLOUD PLATFORMS"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://kimu.uz/payme/callback
684c2417dfc9ac0473694309,REGISTON STUDY,"НОУ «""REGISTON STUDY""»",generic,https://api.exode.biz/api/v2/payment/rpc/acquiring/36728ee5-aee0-477f-8e8d-1d4b7738d8d7
684c8e95ce1722a4c53aee84,Johny,ООО «ISAMARKAND»,generic,https://top-admin.johny.uz/webhook/payme
684fc2cedfc9ac047369728f,SAMSIFAT SAVDO SERVIS,"ООО «""SAMSIFAT SAVDO SERVIS"" OK»",generic,https://api.e-brain.uz/v1/clients/payme-merchant/companies/61d7e186-f4a0-443c-ba14-6336c0ac6c7b/pay
684fc54bd629feb59d32d0d7,EVOS,ООО «MCHJ MAK FOOD SERVIS»,generic,https://payment.api.delever.uz/payme
684fcad7dfc9ac0473697676,туроператоров,"ООО «""AROUNDCA"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://aroundca.com/?wc-api=wc_payme
684fd4ee10729324d23b6ca5,Eleve,"ООО «""ELEVE"" XK»",generic,https://netto-api.eleve.uz/payme
684fe0a9dfc9ac047369790e,LION-TEX MACHINE GROUP,"ООО «""LION-TEX MACHINE GROUP"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://payment.api.delever.uz/payme
684fe0f6dfc9ac047369791c,Iramen Seoul Mun,ООО «Iramen Seoul Mun»,generic,https://payment.api.delever.uz/payme
684fe155dfc9ac047369792c,Arboss Jomiy 001,"ООО «""STROY DOMIK"" MCHJ»",generic,https://api.arboss.uz/api/payme
684ffeabdfc9ac0473697ebf,GASGO,"ООО «""DAB GLOBE"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://gasgo.mediasolutions.uz/api/payme/
6850043c70e3dcbc596d2ad9,O'ZAGROSUG'URTA,"АО «""O`ZAGROSUG`URTA""»",generic,https://mypolis.agros.uz/api/payme/buxoro
68500b38dfc9ac047369806c,KAFOLAT TA'LIM,"ООО «""OXUS IT ACADEMY"" MCHJ»",generic,https://api.yetkaz.uz/payme/pay
68500f73dfc9ac047369816a,RS AVTOPRO,"ООО «""RS AVTOPRO"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://api.robosell.uz/api/v2/payme/partner
6850ffcbdfc9ac0473698e92, CAKE BUMER PASTRY,"СП «""CAKE BUMER PASTRY"" OILAVIY KORXONA»",generic,https://payment.api.delever.uz/payme
685114d6ce1722a4c53b3540,Fabrize,"ООО «""MENSWEAR"" MAS`ULIYATI CHEKLANGAN JAMIYAT»",generic,https://fabrize.shop/api/payment
68515c67dfc9ac0473699c12,Mobil Nasiya,"ООО «""MOBILE HP"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://admin.mobilnasiya.uz/api/v1/payme
68525941dfc9ac047369aae7,QALB,"ООО «OOO ""QALB TECH""»",generic,https://api.qalb.uz/api/payme/webhook
68525be8dfc9ac047369ab51,DELEVER,ЧП «TURSUNOVA ZAMIRA»,generic,https://payment.api.delever.uz/payme
68525fb2dfc9ac047369abf6,Kafillik xizmati,АО «Tadbirkorlikni rivojlantirish kompaniyasi AJ»,generic,https://stage-tahlil.trk.uz/api/payment-providers/webhook/paycom
68526193dfc9ac047369ac48,Sunnyart,ЧП «XUSANBAYEVA SAIDA»,generic,https://api.sunnyart.uz/billing/payme/callback
6852878ddfc9ac047369b1d2,ZEIN,"ООО «""ZEIN EDTECH"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://api.zeinedtech.uz/api/payments/payme
6852945f529a42631f1dd76e,UzMobile,"АО «""O`ZBEKTELEKOM "" AJ»",uzmobile,https://10.0.202.229:446/KKM_PG_GATE/
68529b15dfc9ac047369b47e,UzLife,АО «AGROS HAYOT SUG`URTA KOMPANIYASI AJ»,uzagrosugurta,https://uzlife.uz/services/platon-core/api/v1/insurance/contract/onlinePays/payme
68529f77dfc9ac047369b527,ARIA SUG‘URTA TASHKILOTI,ООО «ARIA SUG‘URTA TASHKILOTI»,generic,https://aria-insurance-payment-knative.knative-fn.u-code.io/v1/payme
6852a6d8529a42631f1dd9f2,RUNLAB,"ООО «""RUNLAB"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",arca,https://api-qr.uzcard.uz
6852ae6bdfc9ac047369b79e,BIZNES TAXI  GULISTAN,"ООО «""BIZNES TAXI GULISTAN"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://taxiplus.ddnsfree.com:4433/billing/paycom/
6852af6edfc9ac047369b7c6,SAMI BY DEYA,"ООО «""SAMI BY DEYA"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://payment.api.delever.uz/payme
6852b1c970e3dcbc596d616c,O'ZAGROSUG'URTA,"АО «""O`ZAGROSUG`URTA""»",generic,https://mypolis.agros.uz/api/payme/toshkent-sh
6852b20b53a2e309cf072e24,O'ZAGROSUG'URTA,"АО «""O`ZAGROSUG`URTA""»",generic,https://mypolis.agros.uz/api/payme/toshkent-v
6852ba3cd629feb59d3313db,Maklersizuyjoy,"ООО «""THE SECRET"" MCHJ»",generic,https://c425.coresuz.ru/billing/payme/index.php
6853a056dfc9ac047369c285,DIGITAL RESTAURANT,"ООО «""DIGITAL RESTAURANT"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://api.lacafe.uz/api/payments/v1/payme
6853a0fddfc9ac047369c2a8,ABI CENTRAL DONER ,"ООО «""CENTRAL DONER"" MChJ»",generic,https://payment.api.delever.uz/payme
6853ef34dfc9ac047369cd08,PLAYSEEN BOT,ЧП «HASANOV OTABEK»,generic,https://checkout.uz/callback/payments/payme
6853efa0dfc9ac047369cd20,Taksi Plyus,ООО «Taksi plyus hamkor»,generic,https://taxiplus.ddnsfree.com:4433/billing/paycom/
6853f436dfc9ac047369cdfa,XOLMATOV SHAXRIZOD FAZLITDIN O‘G‘LI,ЧП «XOLMATOV SHAXRIZOD»,generic,https://hcshop.uz/ocart2/?route=extension/payment/kit_payme&f=Callback
68540edc53a2e309cf074784,BAHA AI,"ООО «""BAHA AI"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://95.217.186.100:10443/user/payme/
68543ad8ce1722a4c53b76bd,doctor,"ООО «""OVI UNICORN"" MCHJ»",generic,https://ovi.chatme.uz/doctor/profile/doctor/callback/
685501c4529a42631f1dffa0,Ахангаран ,"ООО «""AUTO COFFEE SHOP"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",arca,https://api-qr.uzcard.uz
68551521dfc9ac047369e03b,InterContinental Tashkent,"ИП ООО «""UZTUR  INVESTMENT AND DEVELOPMENT"" MCHJ XK»",intercontinental,https://trilliant.r-p-s.ru
685524f5dfc9ac047369e1bd,Yaponamama Андижан,"ООО «""KAMRONBEK SUSHI CENTR"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://payment.api.delever.uz/payme
685534b753a2e309cf075a5e,QIZIL POMADA,"ООО «""QIZIL POMADA"" MCHJ»",generic,https://api.ayolclub.uz/ru/api/v1/billing/payme/
68553a8cdfc9ac047369e51d,CHARGE MEE,"ООО «""CHARGE MEE"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://u-energy.uz/payment/payme/endpoint/
68553b05ce1722a4c53b876d,CAMU TAXI,"ООО «""CAMU TAXI"" MCHJ»",generic,https://texnodev.lidertaxi.uz/admin/payme/get-me
68554972dfc9ac047369e717,"""LUCHSHIY DEN"" MAS'ULIYATI CHEKLANGAN JAMIYAT","ООО «""LUCHSHIY DEN"" MCHJ»",tickets,http://172.17.9.240:3448
6855519adfc9ac047369e8c1,JABBAR AYANA XXX,ЧП «JABBAR AYANA»,generic,https://api.exode.biz/api/v2/payment/rpc/acquiring/00080ff6-1dec-4c17-a8ae-68d4d8e27b10
6856596fce1722a4c53b95ab,ART PRO MAGIC,"ООО «""ART PRO MAGIC"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://exabit.backend.xalqlardostligi-ticket.uz/api/transactions/payme
6856ebc553a2e309cf077368,Progress360,"ООО «""MAXIMUM ENGLISH"" NODAVLAT TA'LIM MUASSASASI»",generic,https://progress360.online/payment/payme/endpoint/
6857d462ce1722a4c53ba5ca,COWORKING PESHKU MCHJ,"ООО «""COWORKING PESHKU"" MAS`ULIYATI CHEKLANGAN JAMIYAT»",generic,https://api.hamrohim.uz/v1/payments/payme
6858e41ace1722a4c53bb07c,O'ZAGROSUG'URTA,"АО «""O`ZAGROSUG`URTA""»",generic,https://mypolis.agros.uz/api/payme/qoraqalpoq
6858e4a470e3dcbc596db7a8,O'ZAGROSUG'URTA,"АО «""O`ZAGROSUG`URTA""»",generic,https://mypolis.agros.uz/api/payme/andijon
6858e4dc10729324d23c0062,O'ZAGROSUG'URTA,"АО «""O`ZAGROSUG`URTA""»",generic,https://mypolis.agros.uz/api/payme/jizzax
6858e511d629feb59d336954,O'ZAGROSUG'URTA,"АО «""O`ZAGROSUG`URTA""»",generic,https://mypolis.agros.uz/api/payme/qashqadaryo
6858e54270e3dcbc596db7b9,O'ZAGROSUG'URTA,"АО «""O`ZAGROSUG`URTA""»",generic,https://mypolis.agros.uz/api/payme/navoiy
6858e56dce1722a4c53bb0b6,O'ZAGROSUG'URTA,"АО «""O`ZAGROSUG`URTA""»",generic,https://mypolis.agros.uz/api/payme/namangan
6858e59c10729324d23c0075,O'ZAGROSUG'URTA,"АО «""O`ZAGROSUG`URTA""»",generic,https://mypolis.agros.uz/api/payme/samarqand
6858e5c853a2e309cf07847f,O'ZAGROSUG'URTA,"АО «""O`ZAGROSUG`URTA""»",generic,https://mypolis.agros.uz/api/payme/surxondaryo
6858e5f2d629feb59d33696d,O'ZAGROSUG'URTA,"АО «""O`ZAGROSUG`URTA""»",generic,https://mypolis.agros.uz/api/payme/sirdaryo
6858e63570e3dcbc596db7d8,O'ZAGROSUG'URTA,"АО «""O`ZAGROSUG`URTA""»",generic,https://mypolis.agros.uz/api/payme/fargona
6858e66053a2e309cf078499,O'ZAGROSUG'URTA,"АО «""O`ZAGROSUG`URTA""»",generic,https://mypolis.agros.uz/api/payme/xorazm
6858eb4ddfc9ac04736a0f11,AL-IZZAT NICE DAY,"СП «""AL-IZZAT NICE DAY"" OILAVIY KORXONA»",generic,https://api.robosell.uz/api/v2/payme/partner
6858fc67dfc9ac04736a128a,Дубовой мороженое,ООО «YO'LCHI YULDUZ SAVDO»,generic,https://payment.api.delever.uz/payme
685905d0dfc9ac04736a13c3,Marina Restaurant,"ООО «""BETAKROR CHINOR"" MCHJ»",generic,https://backend.optochka.com/payments/activate-payme
685920f4dfc9ac04736a17a3,Yunusabad Galleria _Терминал_Arca,"СП ООО «""ADMIX SPORT"" MCHJ QK»",arca,https://api-qr.uzcard.uz
68592152ee9dff76826c6c38,HIGH TOWN PLAZA _Терминал_Arca,"СП ООО «""ADMIX SPORT"" MCHJ QK»",arca,https://api-qr.uzcard.uz
6859217eee9dff76826c6c3f,FAMILY PARK_Терминал_Arca,"СП ООО «""ADMIX SPORT"" MCHJ QK»",arca,https://api-qr.uzcard.uz
68594a3cd5c6ce1358eff4a5,SAZANCHIK PREMIUM,"ООО «""SAZANCHIK PREMIUM"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://payment.api.delever.uz/payme
68594ee653a2e309cf07949e,IMD-SYSTEM ООО,"ООО «""IMD-SYSTEM"" MCHJ»",generic,https://nwe-backend-production.up.railway.app/payme
685a37bbd5c6ce1358effff5,PASTA PASTA,"ООО «""PASTA-PASTA"" MCHJ»",generic,https://api.lacafe.uz/api/payments/v1/payme
685a4254d5c6ce1358f002dc,JAMSHID JASUR YUKSALISH,"ООО «""JAMSHID JASUR YUKSALISH"" XK»",arca,https://api-qr.uzcard.uz
685a4991d5c6ce1358f003fd,Stroy Dvor,"ООО «""FAMILY E-STROY"" OILAVIY KORXONA»",arca,https://api-qr.uzcard.uz
685a5b4904711a17e505b24a,SOKOLOV,"ООО «""FIRST JEWELRY"" MCHJ»",generic,https://sokolovuzbekistan-back.shamcrm.com/api/payment/webhook/payme
685a5b6604711a17e505b251,Hoopla ,"ООО «""HOOPLA BRIDGE"" MCHJ»",generic,https://bill.hoopla.uz/payments/payme/webhook
685a648a02653b207cf3bfe4,iqtidor,"ООО «""SAMARQAND IQTIDOR AKADEMIYASI"" XK»",generic,https://iqtidor-academy.uz/api/v1/payme_callback/
685a6f4f04711a17e505b437,MUHAMMADJONOV ANVARJON AMINJON O‘G‘LI,ЧП «MUHAMMADJONOV ANVARJON»,generic,http://167.86.102.118/api/v1/common/payme/
685a70fb730b40793b5ce658,Karavan Taxi,"ООО «""ELYOR ELCHIN KARIMBAYEVLAR"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://karavan1.teamwork.uz/api/v1/payme-base/payme-end-point
685a7bd204711a17e505b600,RIVER NUTRITION,"ООО «""RIVER NUTRITION"" XK»",generic,https://api.robosell.uz/api/v2/payme/partner
685a7c7104711a17e505b626, TCD DIGITAL TRADE,"ООО «""TCD DIGITAL TRADE"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://api.robosell.uz/api/v2/payme/partner
685b8695131d4fc422a6c9f1,SUPPORT POINT,"ООО «""SUPPORT POINT"" »",generic,https://device.radiomer.uz/api/payment/payme/v2
685b8b6004711a17e505c633,ICONIC,"ООО «""FOOD REACTOR"" MCHJ»",generic,https://backend.optochka.com/payments/activate-payme
685b8c4a04711a17e505c65c,GLOWLEDGE,"ООО «""GLOWLEDGE"" MCHJ»",generic,https://ayjan.sodda.ai/payment/payme/callback
685b8f60131d4fc422a6cb76,AMUSOFT,"ООО «""AMUSOFT"" MCHJ»",generic,https://komparativistika.uz/api/payme/webhook
685b988204711a17e505c8a9,OOO Zamin MObile,ООО «ZAMIN MOBILE»,generic,http://94.158.52.192/api/zamin/paycom/
685bb1c5730b40793b5cfcd1,SAYMOV ALIBEK NURALI O‘G‘LI,ЧП «SAYMOV ALIBEK»,generic,https://yolharakatiqoidalari.uz/api/payme/merchant
685bc21804711a17e505ce88,COSMETICS PRO,"ООО «""COSMETICS PRO"" MCHJ»",generic,http://cosmeticspro.uz/personal/order/notification.php
685bc23404711a17e505ce8a,KRASKO,"ООО «""KRASKO"" MCHJ»",generic,https://psapi.megagroup.ru/accounts/109094/notify
685bc35904711a17e505ceae,SHOLI REST,"ООО «""SHOLI REST"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://api.lamenu.uz/api/payments/v1/payme
685bc58202653b207cf3da74,So'z akademiyasi onlayn,ООО «MILLAT MCHJ»,generic,https://pan-bot-api.qisqa.link/api/payme
685bca7c04711a17e505cfcb,LOOOK,"ООО «ООО ""CH-FOODEX""»",generic,https://api.sievesapp.com/v1/public/receive-payme
685bcb1804711a17e505cfdb,LOOOK YUNUSOBOD,"ООО «ООО ""YU-SWIZZA""»",generic,https://api.sievesapp.com/v1/public/receive-payme
685beafa383001e69581102d,Phone Status Checker,"ООО «""IDENTITY "" MCHJ»",generic,https://cabinet.subcontrol.uz/api/payment/v1/payme
685bf672383001e6958111b1,EKVIUM TASH,"ООО «""EKVIUM TASH"" MCHJ»",tickets,http://172.17.9.240:3448
685bfcda4f78f031e4c5a24d,Savdona - online marketplace,ЧП «RUSTAMOV SHAXROM»,generic,https://stage.savdona.uz/api/payments/payme/v1
685ceeb74f78f031e4c5ae03,ROMANCHIKOVA NATALYA NIKOLAYEVNA,ЧП «ROMANCHIKOVA NATALYA»,generic,https://bookhunter.uz/api/payme/webhook
685d093f15461d903a41b09f,MY PROFY,"ООО «""DIGITAL MASTERS ACADEMY"" MCHJ»",generic,https://api.myprofy.uz/payme/callback/
685d0e3e383001e6958122af,MrDjemiusZero,"ООО «""GREENPORT"" MAS`ULIYATI CHEKLANGAN JAMIYAT»",generic,https://mrdjemiuszero.uz/api/payme/callback
685d1c95383001e6958124c5,HAMKOR-OZIQ-OVQAT,"ООО «""HAMKOR-OZIQ-OVQAT"" MCHJ»",arca,https://api-qr.uzcard.uz
685d2161383001e69581256f,IFOR PHARMA ,"ООО «""IFOR PHARMA"" MCHJ»",arca,https://api-qr.uzcard.uz
685d21ba383001e695812576,IFOR PHARMA ,"ООО «""IFOR PHARMA"" MCHJ»",arca,https://api-qr.uzcard.uz
685d21e5383001e69581257c,IFOR PHARMA ,"ООО «""IFOR PHARMA"" MCHJ»",arca,https://api-qr.uzcard.uz
685d223a383001e695812583,IFOR PHARMA ,"ООО «""IFOR PHARMA"" MCHJ»",arca,https://api-qr.uzcard.uz
685d296960730641fb0607c4,ZonCloud,"ООО «""ZON CLOUD"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://api.zon.uz/smart/payme/1000245382
685d44da383001e695812c5c,UTM INFO,"ООО «""UTM INFO"" MCHJ»",generic,https://pay.utm.uz/payme-api/payme.php
685e3efd383001e695813b0f,THE SECRET,"ООО «""THE SECRET"" MCHJ»",generic,https://c414.coresuz.ru/tohirjonKurslari/billing/payme/index.php
685e4115383001e695813b8c,Avtoritet A Bozor,"ООО «""A BAZAR CAR WASH"" MChJ»",generic,https://motors.itpoint.uz/payment/payme/carwash
685e45a4383001e695813c6d, MULTIGO ООО,"ООО «""MULTIGO"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://psapi.megagroup.ru/accounts/101654/notify
685e7860383001e695814330,Hilol Nashr,"ООО «""HILOL KITOBLARI"" MCHJ»",generic,https://hilolnashr.uz/index.php?route=extension/payment/paycom/callback
685e7a1c383001e695814384,SHIROQ BUSINESS SCHOOL,"ООО «""YOSH MENEJER"" MCHJ»",generic,https://api.exode.biz/api/v2/payment/rpc/acquiring/97aa21e7-262d-4af0-9962-6ec7e98408e5
685e920c383001e6958146b0,XOZMAGCHI,ЧП «TUYCHIYEV SHAHBOZ»,arca,https://api-qr.uzcard.uz
685ecb784f78f031e4c5d727,UZS STARS,ЧП «NORMUMINOV JAMSHID»,generic,https://uzsstars.uz/api/payme/v1/payment/result
685fcadea65db194a8e2cf6f,KAMOL KABEL TV,"ООО «""KAMOL-KABEL-TV"" MAS`ULIYATI CHEKLANGAN JAMIYAT»",generic,https://api.bill.ktv.uz/payme-merchant
685fcd16aae00494a7e4e27a,ASADMAXMUD,ЧП «MAMATQULOV ASATILLO»,generic,https://asadmaxmud.up.railway.app/payment/update/
686222fafc64bb470baeb8d1,RAHIMJONOV ABBOSBEK QAHRAMON O‘G‘LI,ЧП «RAHIMJONOV ABBOSBEK»,generic,https://b.ivend.uz/payme/api/v1/ozCaUUmk47S6Z9oCQL1B/rpc
68625c52fc64bb470baec1a6,IT TALIM BERISH MARKAZI USTUDY,"ООО «""IT TA`LIM BERISH MARKAZI USTUDY"" MCHJ»",generic,https://api.my.ustudy.uz/api/billing/payme/
6862741dfc64bb470baec599, FANAVVD MIKROMOLIYA TASHKILOTI,"ООО «""FANAVVD MIKROMOLIYA TASHKILOTI"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://mfo141.flexpul.uz/public/payme/payments
686276bbfc64bb470baec618,BALCOM SOFT,"ООО «""BALCOM SOFT"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://stg-api.tuzuk.ai/api/v1/payment/payme/update
686276d6fc64bb470baec61d,BALCOM SOFT,"ООО «""BALCOM SOFT"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://api.tuzuk.ai/api/v1/payment/payme/update
686280dc27d4f7016a8d0f21,OziyEdu,ЧП «ALIMJONOV OZODBEK»,generic,https://oziyedu-payme-supabase-new.onrender.com/
6863815f74755eccf65a0e33,CUCUCINA,"ООО «""IMPASTO"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://payment.api.delever.uz/payme
686381fb74755eccf65a0e53,Ziyo-Smm,ЧП «ABDUAXATOV SHOHZODBEK»,generic,https://yurzar.ru/ilikee/payme/payme_handler.php
686386cc74755eccf65a0f26,LOOOK BERUNIY,"ООО «ООО ""B-BURGERA""»",generic,https://api.sievesapp.com/v1/public/receive-payme
6863871674755eccf65a0f37,LOOOK MAKSIM GORKIY,"ООО «""M-SMILE"" MCHJ»",generic,https://api.sievesapp.com/v1/public/receive-payme
6863879a74755eccf65a0f4d,AVA PIZZA,"ООО «""AVA PIZZA"" MCHJ»",generic,https://api.sievesapp.com/v1/public/receive-payme
686387fd74755eccf65a0f64,LOOOK Tashkent City,"ООО «""C-SYMBOL"" MCHJ»",generic,https://api.sievesapp.com/v1/public/receive-payme
6863885274755eccf65a0f6e,HIGH LOOK,"ООО «""HIGH LOOK"" MCHJ»",generic,https://api.sievesapp.com/v1/public/receive-payme
6863894974755eccf65a0f93,YANGIYOL LOOK,"ООО «""YANGIYOL LOOK"" MCHJ»",generic,https://api.sievesapp.com/v1/public/receive-payme
6863b03074755eccf65a16e8,"""UZKEYSSERVIS"" MCHJ","СП ООО «""UZKEYSSERVIS"" MCHJ»",generic,http://94.141.69.246:8080/uppt/hs/ucsPayme/cp
6863c6da74755eccf65a1c35,MARJAN AGENCY,"ООО «""MARJAN AGENCY"" MCHJ»",generic,https://office.marjon.uz/api/v2/payments/providers/payme/
6863cd956f65d96c1cb3dd90,NAMANGAN CHORSU DEHQON UNIVERSAL BOZORI,"АО «""NAMANGAN CHORSU DEHQON UNIVERSAL BOZORI"" AKSIYADORLIK JAMIYATI»",generic,https://payment.webhook.aqllibozor.uz/api/transaction/payme/6863cd956f65d96c1cb3dd90
686432706f65d96c1cb3e831,UY.UZ Test,"ООО «""ASMA"" MCHJ»",generic,https://uybiznes.uz/api/v1/payment/payme/webhook/
6864c5ad74755eccf65a2f31,VKUSNOM MARKET,"ООО «""VKUSNOM MARKET"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",arca,https://api-qr.uzcard.uz
6864e2a86f65d96c1cb3f53b,CONTROL DOC,"ООО «""CONTROL DOC"" MCHJ»",generic,https://legal-payment-knative.knative-fn.u-code.io/v1/payme
6864e4ed74755eccf65a3671,A5,ООО «ANVAR FARMSERVIS»,generic,https://api.robosell.uz/api/v2/payme/partner
6864fcb674755eccf65a3a22,TEXNOMART,"ООО «""AXIOM PLAN"" MCHJ»",texnomart,https://ut-axiom.texnomart.uz
6865074074755eccf65a3be4,ORZU ENTERTANMENT,"ООО «""ORZU ENTERTANMENT"" MCHJ»",generic,https://i.tvoybot.com/api/v1/bot-payments/16/0198385b-f94c-7188-a554-b5331ad48c70/pay
68650aae7655ee029e3c657f,MOVIY TV,"ООО «""OTABEK ZOIROV"" OILAVIY KORXONA»",generic,https://moviytv.teamwork.uz/payme/endpoint/
68650f8b74755eccf65a3d65,LASEME ,"ООО «""ALEXI LASER"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",arca,https://api-qr.uzcard.uz
686519a0ee6a94b5bceef0d8,GREENLEAF,ЧП «MAXMUDOVA SAXIBA»,arca,https://api-qr.uzcard.uz
686526ad74755eccf65a413a,СHEESE DAY,"ООО «""CHEESE DAY"" MCHJ»",generic,https://api.lacafe.uz/api/payments/v1/payme
